Time (Sec);S41;S42;S43;S44;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S5;S6;S7;S8;S9;
900.0;35640.0;35640.0;35640.0;35640.0;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;35639.97957119999;
900.0;35640.0;35640.0;35640.0;35640.0;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;
900.3845427944403;35640.0;35640.0;35640.0;35640.0;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;
1200.0;35640.0;35640.0;35640.0;35640.0;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;35639.97276159999;
1200.0;35640.0;35640.0;35640.0;35640.0;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;
1200.3845427944404;35640.0;35640.0;35640.0;35640.0;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;
1260.0;35640.0;35640.0;35640.0;35640.0;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;
1500.0;35640.0;35640.0;35640.0;35640.0;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;35639.965951999984;
1500.0;35640.0;35640.0;35640.0;35640.0;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;
1500.3845427944404;35640.0;35640.0;35640.0;35640.0;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;
1680.0;35640.0;35640.0;35640.0;35640.0;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;
1800.0;35640.0;35640.0;35640.0;35640.0;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;35639.95914239998;
1800.0;35640.0;35640.0;35640.0;35640.0;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;
1800.3845427944404;35640.0;35640.0;35640.0;35640.0;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;
2100.0;35640.0;35640.0;35640.0;35640.0;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;35639.95233279998;
2100.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2100.38454279444;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2160.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2400.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2400.0;35640.0;35640.0;35640.0;35640.0;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;
2400.38454279444;35640.0;35640.0;35640.0;35640.0;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;
2700.0;35640.0;35640.0;35640.0;35640.0;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;
2700.0;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
2700.38454279444;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
3000.0;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
3000.0;35640.0;35640.0;35640.0;35640.0;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;
3000.38454279444;35640.0;35640.0;35640.0;35640.0;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;
3300.0;35640.0;35640.0;35640.0;35640.0;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;
3300.0;35640.0;35640.0;35640.0;35640.0;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;
3300.0;35640.0;35640.0;35640.0;35640.0;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;
3300.38454279444;35640.0;35640.0;35640.0;35640.0;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;
3600.0;35640.0;35640.0;35640.0;35640.0;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;35639.91828479996;
3600.0;35640.0;35640.0;35640.0;35640.0;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;
3600.38454279444;35640.0;35640.0;35640.0;35640.0;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;
3900.0;35640.0;35640.0;35640.0;35640.0;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;35639.91147519996;
3900.0;35640.0;35640.0;35640.0;35640.0;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;
3900.38454279444;35640.0;35640.0;35640.0;35640.0;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;
3960.0;35640.0;35640.0;35640.0;35640.0;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;
4200.0;35640.0;35640.0;35640.0;35640.0;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;35639.904665599955;
