Time (Sec);S51;S52;S53;S54;S55;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S5;S50;S6;S7;S8;S9;
2100.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2100.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2101.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2102.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2160.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2400.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;35639.945523199975;
2400.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;
2400.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;
2401.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;
2700.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;35639.93871359997;
2700.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
2700.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
2701.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
2702.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
3000.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;35639.93190399997;
3000.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;35639.925094399965;
